Input_Size,Time_Taken
16601,1037899000
16611,1033021000
16621,1051215000
16631,1047290000
16641,1049424000
16651,1050764000
16661,1044802000
16671,1038658000
16681,1050165000
16691,1066930000
16701,1068219000
16711,1054557000
16721,1068754000
16731,1050834000
16741,1066078000
16751,1085155000
16761,1049805000
16771,1081087000
16781,1084913000
16791,1066846000
16801,1064160000
16811,1083889000
16821,1051438000
16831,1082821000
16841,1052353000
16851,1091482000
16861,1060407000
16871,1084402000
16881,1070718000
16891,1090224000
16901,1062188000
16911,1083095000
16921,1090114000
16931,1156116000
16941,1086251000
16951,1079508000
16961,1100680000
16971,1086214000
16981,1101571000
16991,1101134000
17001,1102512000
17011,1082976000
17021,1105233000
17031,1094272000
17041,1099735000
17051,1102738000
17061,1124099000
17071,1091165000
17081,1106566000
17091,1089792000
17101,1155621000
17111,1170453000
17121,1113064000
17131,1113850000
17141,1143243000
17151,1101653000
17161,1114855000
17171,1114232000
17181,1114385000
17191,1113228000
17201,1052178000
17211,1037550000
17221,1322228000
17231,1417175000
17241,1348505000
17251,457849000
17261,363815000
17271,344400000
17281,322900000
17291,388589000
17301,497004000
17311,481246000
17321,382443000
17331,339347000
17341,332843000
17351,346814000
17361,350634000
17371,363478000
17381,321079000
17391,334794000
17401,317918000
17411,329408000
17421,317961000
17431,333494000
17441,325166000
17451,325912000
17461,350666000
17471,329708000
17481,312618000
17491,315832000
17501,310906000
17511,349258000
17521,343704000
17531,342096000
17541,364223000
17551,382635000
17561,395280000
17571,337870000
17581,329649000
17591,362081000
17601,346205000
17611,346950000
17621,338974000
17631,380234000
17641,362033000
17651,395640000
17661,428912000
17671,367549000
17681,339340000
17691,336264000
17701,403657000
17711,416044000
17721,436398000
17731,385036000
17741,388505000
17751,372805000
17761,367746000
17771,356097000
17781,353190000
17791,368240000
17801,352456000
17811,355502000
17821,386202000
17831,353042000
17841,362195000
17851,357377000
17861,380495000
17871,356833000
17881,355722000
17891,347065000
17901,348372000
17911,374428000
17921,369883000
17931,344112000
17941,359592000
17951,359460000
17961,360861000
17971,380396000
17981,397294000
17991,353229000
18001,382226000
18011,392936000
18021,388691000
18031,382185000
18041,367616000
18051,376725000
18061,355711000
18071,365460000
18081,357871000
18091,360012000
18101,365000000
18111,378089000
18121,368710000
18131,369541000
18141,395898000
18151,388121000
18161,346974000
18171,380051000
18181,359786000
18191,375632000
18201,377982000
18211,348515000
18221,370636000
18231,386372000
18241,373291000
18251,373658000
18261,393442000
18271,371831000
18281,364222000
18291,395953000
18301,371876000
18311,370151000
18321,385050000
18331,424782000
18341,370716000
18351,365932000
