Input_Size,Time_Taken
18421,0.006006
18431,0.00601
18441,0.006004
18451,0.005654
18461,0.006513
18471,0.005508
18481,0.006032
18491,0.005075
18501,0.00601
18511,0.006001
18521,0.00702
18531,0.005956
18541,0.006286
18551,0.006051
18561,0.006008
18571,0.006009
18581,0.007018
18591,0.006859
18601,0.005509
18611,0.007055
18621,0.006017
18631,0.006003
18641,0.006013
18651,0.006316
18661,0.007111
18671,0.006535
18681,0.006826
18691,0.006161
18701,0.007082
18711,0.006419
18721,0.006091
18731,0.007098
18741,0.005783
18751,0.006008
18761,0.005654
18771,0.006148
18781,0.005993
18791,0.005997
18801,0.006694
18811,0.006444
18821,0.006024
18831,0.006507
18841,0.006549
18851,0.005868
18861,0.007116
18871,0.006503
18881,0.005366
18891,0.006848
18901,0.006502
18911,0.006605
18921,0.006102
18931,0.006014
18941,0.007048
18951,0.006407
18961,0.007362
18971,0.006547
18981,0.006507
18991,0.007055
19001,0.006999
19011,0.006185
19021,0.006337
19031,0.007027
19041,0.006963
19051,0.007507
19061,0.007116
19071,0.008408
19081,0.006511
19091,0.006433
19101,0.005999
19111,0.00651
19121,0.006358
19131,0.004989
19141,0.006176
19151,0.006821
19161,0.005985
19171,0.00713
19181,0.006187
19191,0.005561
19201,0.006751
19211,0.006058
19221,0.006544
19231,0.006022
19241,0.006394
19251,0.006627
19261,0.006392
19271,0.005643
19281,0.006529
19291,0.006537
19301,0.006255
19311,0.005173
19321,0.006047
19331,0.006691
19341,0.006888
19351,0.00583
19361,0.005985
19371,0.006696
19381,0.005515
19391,0.008877
19401,0.006709
19411,0.008072
19421,0.007032
19431,0.006929
19441,0.006002
19451,0.006002
19461,0.007013
19471,0.00732
19481,0.007002
19491,0.007021
19501,0.007509
19511,0.007151
19521,0.007096
19531,0.006143
19541,0.006581
19551,0.006011
19561,0.007674
19571,0.006111
19581,0.00659
19591,0.005783
19601,0.006429
19611,0.007561
19621,0.007021
19631,0.007202
19641,0.006988
19651,0.006502
19661,0.007005
19671,0.007038
19681,0.006197
19691,0.006781
19701,0.007077
19711,0.006863
19721,0.007548
19731,0.006022
19741,0.006591
19751,0.007313
19761,0.005929
19771,0.007478
19781,0.005508
19791,0.006
19801,0.006172
19811,0.006936
19821,0.00649
19831,0.005486
19841,0.00603
19851,0.005501
19861,0.006743
19871,0.00602
19881,0.007219
19891,0.006169
19901,0.006163
19911,0.006502
19921,0.006508
19931,0.006924
19941,0.005502
19951,0.006001
19961,0.008022
19971,0.008129
19981,0.007431
19991,0.006465
20001,0.006035
20011,0.007859
20021,0.00609
20031,0.00725
20041,0.006625
20051,0.006001
20061,0.007166
20071,0.007416
20081,0.00668
20091,0.00691
20101,0.006235
20111,0.006645
20121,0.006009
20131,0.00641
20141,0.006541
20151,0.007052
20161,0.006336
20171,0.005921
20181,0.005769
20191,0.00596
20201,0.006508
20211,0.006585
20221,0.006401
20231,0.005998
20241,0.006766
20251,0.006278
20261,0.007011
20271,0.005784
20281,0.006289
20291,0.005999
20301,0.006663
20311,0.007008
20321,0.006002
20331,0.005466
20341,0.006008
20351,0.007004
20361,0.006474
20371,0.007044
20381,0.007045
20391,0.007273
20401,0.006427
20411,0.00625
20421,0.007306
20431,0.006384
20441,0.005943
20451,0.005686
20461,0.007651
20471,0.006773
20481,0.006694
20491,0.005764
20501,0.005999
20511,0.006029
20521,0.006404
20531,0.006505
20541,0.006507
20551,0.006437
20561,0.006504
20571,0.006511
20581,0.006364
20591,0.006504
20601,0.006516
20611,0.006575
20621,0.006693
20631,0.005672
20641,0.006312
20651,0.006913
20661,0.006034
20671,0.006032
20681,0.006002
20691,0.006006
20701,0.007012
20711,0.006008
20721,0.006494
20731,0.006017
20741,0.007253
20751,0.005996
20761,0.008516
20771,0.009456
20781,0.009579
20791,0.008299
20801,0.007903
20811,0.009157
20821,0.008009
